VUIDNO,PCTCOD,PCTSPT,EDRDAT,DOB,GENDER,LSTNAM,FSTNAM,MIDNAM,BLKNUM,STRPRE,STRNAM,STRTYP,UNITYP,UNITNO,RSCITY,RZIPCD,SUSIND,G22VOTED,G24VOTED,P26VOTED
1024831661,255,,20110121,19940604,F,Cox,Susan,,2400,,Guadalupe,PL,,,Round Rock,78681,,Y,Y,
1042620241,255,,20091023,19520116,F,Martin,Olivia,L,862,,Live Oak,DR,,,Pflugerville,78660,,Y,Y,Y
1090332594,255,,20160311,20050415,M,White,Luis,M,5800,S,Pecan,BLVD,,,Del Valle,78617,,Y,Y,Y
1025801744,256,B,20200409,19921219,M,Campbell,Joseph,,3301,,Maple,TRL,,,Del Valle,78617,,Y,Y,Y
1050426466,256,,20130305,20051007,M,Cooper,Eric,Marie,2995,N,Anderson,WAY,,,Pflugerville,78660,,Y,Y,
1050573823,256,A,20080121,19880514,M,Henderson,Paul,A,5200,N,Balcones,ST,,,Round Rock,78664,,,,Y
1070493178,256,,20190203,19370427,F,Hernandez,Sarah,E,6000,,Pecan,BLVD,,,Pflugerville,78660,,Y,Y,
1065584682,256,C,20130104,19430307,M,Nguyen,Matthew,J,4300,E,Live Oak,CT,#,189,Del Valle,78617,,Y,Y,Y
1006528708,257,C,20250322,19731028,F,Brown,Melissa,J,8490,,Duval,ST,STE,93,Pflugerville,78660,,,Y,
1073748413,257,C,20220919,19461123,M,Kelly,Charles,A,7000,,Far West,TRL,UNIT,311,Pflugerville,78660,,,,
1085059416,257,B,20160402,19400101,F,Mitchell,Jessica,,3230,,Pecan,ST,,,Del Valle,78617,,Y,,
1029808791,257,A,20210106,19441113,M,Thomas,Luis,Lee,3764,S,Sycamore,RD,UNIT,357,Austin,78701,,Y,,Y
1048884988,257,A,20230803,19371114,F,Wood,Linda,J,4300,N,Lakeview,WAY,,,Del Valle,78617,,Y,,
1032503242,257,A,20081015,19981112,F,Wood,Nancy,Rose,3700,N,Brodie,ST,,,Del Valle,78617,,,Y,Y
1037040544,257,C,20140912,19731224,F,Young,Sofia,Marie,7100,W,Live Oak,ST,,,Pflugerville,78660,,Y,Y,Y
1070733615,258,A,20120124,19721113,F,Martin,Barbara,Lee,100,W,Duval,BLVD,,,Pflugerville,78660,,Y,Y,
1097541041,258,,20120511,19960610,F,Ramos,Stephanie,Lee,3320,W,Braker,CIR,,,Pflugerville,78660,,Y,,Y
1039135560,258,B,20231125,19640123,M,Sanchez,Kevin,Marie,7396,,Escarpment,AVE,,,Austin,78701,,,Y,Y
1002063716,258,,20250614,19860608,F,Scott,Sandra,,219,N,Meadow,RD,,,Round Rock,78681,,Y,Y,Y
1085684401,258,,20150303,19890713,M,Torres,William,Marie,1900,N,Parmer,RD,APT,65,Cedar Park,78613,,,,Y
1039172993,258,C,20210924,19580117,F,Wood,Karen,,8500,,Hillside,CT,,,Pflugerville,78660,,Y,Y,Y
1023699748,259,,20200924,19740220,F,Nguyen,Olivia,Lee,6152,,Riverside,CT,,,Del Valle,78617,,Y,Y,Y
1087839766,259,C,20180609,19440906,M,Patel,Charles,J,5700,,Guadalupe,WAY,,,Austin,78751,S,Y,Y,Y
1047925639,259,C,20220210,19810718,M,Peterson,Kevin,Rose,9100,N,Magnolia,RD,,,Leander,78641,,,,Y
1003814220,259,,20200617,19680115,F,Ross,Amanda,Lee,6656,,Anderson,DR,,,Del Valle,78617,,Y,Y,
1084011264,259,C,20211208,19800219,M,Sanders,Carlos,,3500,W,Duval,RD,,,Round Rock,78665,,Y,,
1009410256,259,A,20110602,19680606,F,Thomas,Laura,E,3635,S,Duval,LN,#,242,Leander,78641,,Y,,Y
1046638446,259,C,20200321,19990310,M,Walker,Richard,,7033,W,Congress,RD,,,Del Valle,78617,,Y,Y,Y
1067872254,260,A,20130815,19620902,F,Kelly,Jennifer,Ann,4042,,Maple,WAY,,,Del Valle,78617,,,,
1056110927,260,B,20141126,19730228,F,Sanchez,Susan,M,6300,,Braker,ST,,,Pflugerville,78660,,,,
1079853984,261,C,20121007,19630625,F,Coleman,Emily,,6906,,Escarpment,PL,,,Round Rock,78681,,Y,,
1026356629,261,B,20160310,19490702,M,Hernandez,Paul,J,325,S,Oak,LN,UNIT,57,Cedar Park,78613,,Y,,Y
1016127037,261,B,20240717,20030308,F,Sanders,Sandra,,6989,,Brodie,WAY,,,Austin,78705,,,Y,
1008037286,261,C,20130624,19990914,F,Taylor,Olivia,Marie,3800,,Meadow,TRL,APT,182,Austin,78704,,,Y,
1010221140,262,C,20180901,19361014,F,Reyes,Amanda,L,9700,N,Braker,RD,,,Round Rock,78681,,,Y,Y
1024866635,262,,20150320,19510501,M,Smith,Steven,A,2164,,Magnolia,RD,,,Cedar Park,78613,,,,
1064406819,262,,20200705,19670701,F,Thompson,Ashley,,6340,,Magnolia,BLVD,,,Del Valle,78617,,,,Y
1007705083,263,C,20160517,19490504,M,Bailey,Jose,,6100,,Elm,LN,,,Cedar Park,78613,,,Y,
1092855448,263,C,20191024,20070426,M,Brown,John,Ann,890,S,Burnet,AVE,,,Leander,78641,,Y,Y,
1049013139,263,,20230709,19670415,F,Flores,Susan,,4211,,Lamar,CIR,UNIT,208,Round Rock,78664,,Y,Y,
1020493279,263,,20120623,19470324,F,Harris,Emily,Lee,3696,S,Meadow,AVE,,,Pflugerville,78660,,Y,,
1015072965,263,C,20250601,19740302,F,Richardson,Amy,Marie,4011,W,Parmer,CT,,,Pflugerville,78660,,,,Y
1037703671,263,A,20250901,20030124,F,Robinson,Jennifer,Marie,3700,N,Guadalupe,DR,STE,42,Cedar Park,78613,,Y,,Y
1016018146,264,B,20090718,19391008,M,Bennett,Jose,,5900,N,Menchaca,TRL,,,Del Valle,78617,,Y,Y,Y
1094355470,264,,20220101,19800809,M,Bennett,Nathan,Ann,2100,N,Duval,BLVD,,,Austin,78702,,Y,Y,
1084748712,264,A,20190518,19900610,F,Hill,Olivia,Marie,287,W,Anderson,AVE,,,Del Valle,78617,,Y,Y,Y
1059939450,264,A,20211106,19881107,M,Martinez,Brian,A,5210,,Pecan,AVE,,,Leander,78641,,,,
1019749157,264,A,20110207,19591213,F,Nguyen,Isabella,R,7900,,Magnolia,DR,,,Del Valle,78617,,Y,Y,
1066704174,264,,20110204,19380126,F,Rodriguez,Isabella,,8131,S,Creekside,WAY,STE,369,Round Rock,78665,,,,Y
1047657854,264,,20250512,19831125,M,Wright,Charles,Lee,3088,,Hillside,TRL,,,Leander,78641,,Y,,Y
1059701361,265,C,20200115,20070812,M,Mitchell,Jose,Marie,1139,W,Meadow,ST,,,Cedar Park,78613,,Y,,
1042103900,265,A,20250313,19480518,F,Robinson,Isabella,A,1577,N,Menchaca,BLVD,,,Pflugerville,78660,,Y,,
1087102330,265,A,20240116,19360425,F,Sanders,Emily,,6800,E,Anderson,BLVD,UNIT,351,Round Rock,78665,,,Y,Y
1041057447,266,,20110919,19410201,M,Flores,Christopher,E,1600,,Maple,AVE,STE,197,Austin,78741,,Y,Y,
1072339326,266,B,20190607,19880912,F,Smith,Jessica,Ann,8546,,Congress,LN,,,Leander,78641,,Y,,Y
1012010137,266,A,20131001,19700710,M,Walker,Joshua,Rose,400,S,Riverside,TRL,,,Leander,78641,,Y,Y,
1025987547,266,C,20210601,19660323,M,Watson,Joseph,Lee,7300,,Lamar,CIR,,,Cedar Park,78613,,,Y,
1063702159,266,A,20120509,19540109,F,Wood,Sofia,,4567,,Far West,LN,,,Del Valle,78617,,Y,Y,Y
1049627928,267,A,20240414,20011018,M,Bennett,Robert,M,1700,S,Brodie,LN,,,Leander,78641,,,,
1027984255,267,,20240813,19950814,F,Campbell,Sandra,A,8422,E,Live Oak,BLVD,,,Pflugerville,78660,,Y,,
1087980838,267,A,20170202,20031026,M,Lee,Mark,E,5500,N,Parmer,WAY,,,Austin,78723,,,Y,
1067549034,267,B,20240326,19780622,M,Roberts,Andrew,J,6800,,Brodie,RD,,,Leander,78641,,,Y,
1067961558,268,A,20170610,19890604,M,Gomez,William,Ann,4100,W,Brodie,TRL,,,Round Rock,78665,,Y,Y,Y
1017924701,268,,20180616,19950112,M,Moore,David,,7400,E,Burnet,RD,#,73,Leander,78641,,Y,Y,Y
1068220356,268,,20181203,19710413,M,Ramirez,Eric,R,7600,,Magnolia,PL,,,Del Valle,78617,,,,
1022408891,268,C,20190226,19841219,M,Reyes,Miguel,Marie,1900,W,Sycamore,ST,#,177,Round Rock,78681,,,Y,
1073845932,269,A,20160604,19350307,F,Hernandez,Jennifer,Rose,2400,,Riverside,CIR,,,Pflugerville,78660,,Y,,Y
1091644727,269,C,20121219,19500124,F,Hill,Michelle,J,9427,E,Riverside,AVE,APT,306,Del Valle,78617,,,Y,
1007880238,269,,20211223,19910207,F,Kelly,Olivia,M,8900,,Menchaca,CT,#,154,Austin,78751,,Y,,
1059606188,269,C,20170112,19540301,M,Reyes,Andrew,,2800,,Maple,LN,,,Cedar Park,78613,,,,Y
1095732100,269,B,20140405,19971210,F,Sanchez,Elizabeth,A,7600,W,Lamar,DR,,,Cedar Park,78613,,,,
1043551341,270,B,20140626,19970116,M,Kelly,Mark,,7692,S,Guadalupe,CIR,,,Cedar Park,78613,,Y,Y,
1094496090,270,,20190508,19970809,M,Thomas,Joshua,L,7673,W,Magnolia,BLVD,,,Cedar Park,78613,,,Y,
1004222221,270,A,20150621,19690518,M,Wilson,Miguel,,4300,,Far West,DR,,,Del Valle,78617,,,Y,Y
1045091146,271,B,20191210,19560214,F,Perez,Maria,E,8100,,Lamar,AVE,UNIT,299,Cedar Park,78613,,Y,,Y
1025555076,271,A,20120911,20040924,F,Wood,Stephanie,L,4489,,Parmer,TRL,,,Round Rock,78664,,Y,,
1089518349,272,,20130125,19400718,F,Baker,Isabella,Lee,8300,W,Balcones,RD,,,Austin,78702,,,,
1017260907,272,C,20090821,19890906,M,Cox,Mark,Marie,8183,N,Meadow,DR,,,Leander,78641,S,Y,,Y
1060725457,272,C,20101205,19421025,M,Ward,Brian,R,1500,W,Maple,DR,,,Leander,78641,,Y,Y,
1040212704,272,,20150608,19870425,M,Ward,Luis,L,7100,N,Hillside,RD,,,Leander,78641,,,Y,
1018752190,272,A,20141101,19540126,F,White,Ashley,Ann,7600,,Lamar,BLVD,,,Round Rock,78665,,Y,,Y
1025328339,273,,20220424,19680518,F,Jones,Maria,E,7860,,Menchaca,ST,,,Cedar Park,78613,,Y,Y,Y
1012786002,274,C,20100307,19580205,F,Anderson,Emily,Ann,8752,,Oak,CIR,,,Pflugerville,78660,,Y,,Y
1042108935,274,A,20160517,19550225,F,Ramirez,Ashley,Rose,9100,,Pecan,DR,,,Cedar Park,78613,,,,
1083402853,274,,20191224,19650901,M,Reyes,Eric,Ann,9298,,Balcones,WAY,,,Austin,78748,,,Y,Y
1019249888,274,B,20100404,19951022,F,Wright,Jessica,Lee,400,,Brodie,TRL,,,Pflugerville,78660,,,,Y
1035841340,275,A,20080922,19991203,M,Adams,Robert,R,9400,,Meadow,CIR,,,Del Valle,78617,,Y,Y,Y
1035029657,275,C,20221118,19801212,M,Jackson,John,A,9200,S,Lamar,CT,STE,121,Del Valle,78617,,Y,Y,Y
1087508175,276,,20220810,19741211,F,Cooper,Ashley,R,2100,N,Escarpment,LN,,,Round Rock,78681,,Y,,Y
1036170825,276,C,20140806,19530703,F,Gomez,Elizabeth,,7412,S,Parmer,CIR,#,136,Cedar Park,78613,,,,Y
1067942873,276,,20080509,19600723,M,Gray,Aaron,R,3700,,Balcones,TRL,UNIT,164,Cedar Park,78613,,,,Y
1095391387,276,C,20220912,19820507,M,Murphy,Paul,,2193,,Creekside,TRL,,,Austin,78741,,Y,,Y
1008821242,277,A,20190814,19500107,M,Bailey,Aaron,Ann,3600,,Duval,AVE,,,Pflugerville,78660,,Y,Y,
1037358793,277,C,20171025,19721026,M,Henderson,Miguel,R,2700,W,Anderson,ST,,,Round Rock,78664,,,Y,Y
1089239523,278,,20100523,19891009,F,Brooks,Mary,A,5409,E,Sycamore,LN,UNIT,92,Pflugerville,78660,,Y,Y,
1038597782,278,A,20140315,19501106,F,Hernandez,Mary,,9775,,Lamar,RD,,,Pflugerville,78660,,,Y,Y
1051246237,279,B,20120205,19710509,F,Cox,Susan,R,2600,,Riverside,TRL,,,Pflugerville,78660,,,,Y
1018969316,279,A,20230212,19590104,F,Hall,Olivia,E,4400,E,Congress,ST,STE,43,Leander,78641,,Y,Y,Y
1006312381,279,,20220708,19911201,M,Harris,Nathan,,8200,,Pecan,CT,UNIT,212,Del Valle,78617,,,,
1056772757,279,A,20180710,19570514,M,Taylor,Jose,,7800,E,Riverside,ST,UNIT,157,Pflugerville,78660,,Y,,
1014994963,280,B,20241120,19950917,F,Cruz,Stephanie,,6200,,Parmer,LN,,,Leander,78641,,,Y,Y
1041106545,280,B,20190505,19450926,M,Davis,Richard,Marie,9400,W,Lakeview,ST,STE,277,Pflugerville,78660,,,,Y
1038033662,280,C,20151227,19860415,M,Harris,Kevin,,193,N,Anderson,CIR,,,Austin,78741,,,Y,Y
1047604164,280,,20160711,19900510,F,Patel,Lisa,Ann,8899,,Lakeview,BLVD,APT,292,Leander,78641,,,,Y
1069674558,280,C,20200507,19531227,M,Richardson,David,,429,,Guadalupe,CT,,,Leander,78641,,Y,Y,Y
1060918819,280,,20170503,19800113,M,Thompson,James,Marie,3500,,Menchaca,RD,APT,395,Leander,78641,,Y,,Y
1039088274,280,B,20130919,19921228,F,Williams,Elizabeth,M,2200,,Oak,PL,STE,297,Austin,78723,,,Y,Y
1013202140,281,B,20151124,19860807,M,Baker,Aaron,A,1300,N,Anderson,BLVD,,,Leander,78641,,,Y,Y
1091332505,281,A,20220919,19390523,F,Martinez,Ashley,R,1767,W,Slaughter,RD,,,Pflugerville,78660,,,,Y
1087194051,281,A,20140720,20030224,M,Ward,Richard,L,9893,,Menchaca,BLVD,,,Leander,78641,,,,
1075817328,282,B,20170316,19840812,F,Nguyen,Karen,R,2900,,Braker,RD,,,Pflugerville,78660,,Y,Y,Y
1012629943,282,A,20100111,19991015,M,Thomas,William,E,1700,,Far West,DR,,,Leander,78641,,Y,Y,
1058046444,283,C,20250905,19500904,M,Coleman,Brian,L,4494,,Guadalupe,ST,,,Leander,78641,,Y,,Y
1037604708,283,A,20120606,19460426,M,Coleman,Miguel,L,9720,,Braker,PL,,,Austin,78705,,Y,Y,
1037269040,283,C,20150214,20051124,M,Davis,Joshua,,8700,,Magnolia,CIR,,,Cedar Park,78613,,Y,,Y
1004771913,283,C,20210328,19401105,F,Garcia,Ana,Ann,7845,W,Sycamore,BLVD,,,Pflugerville,78660,,Y,Y,Y
1072688508,283,A,20080328,19720926,F,Hill,Maria,,9600,W,Riverside,WAY,,,Round Rock,78681,,,,
1017894316,283,,20110204,19580508,F,Thomas,Jennifer,Marie,700,S,Live Oak,LN,,,Leander,78641,,Y,,
1001127415,283,B,20151218,19961205,M,Thompson,William,,8802,,Lamar,LN,APT,173,Cedar Park,78613,,Y,,
1086526456,283,B,20090608,19381026,M,Wood,David,,5922,,Parmer,LN,STE,341,Pflugerville,78660,,Y,Y,Y
1013905632,284,C,20211017,20050115,F,Barnes,Emily,Ann,974,N,Maple,CIR,#,375,Cedar Park,78613,,Y,,Y
1094472747,284,,20180621,19810921,F,Chen,Sandra,J,1141,,Braker,ST,#,41,Round Rock,78664,,,Y,Y
1004144796,284,C,20210913,19750516,F,Howard,Grace,,2160,N,Parmer,CT,,,Del Valle,78617,,,,Y
1052323394,285,A,20091124,19811104,M,Brooks,William,Ann,1700,E,Braker,DR,,,Round Rock,78665,,Y,Y,Y
1069729334,285,C,20241119,19580912,F,Hernandez,Patricia,Marie,8881,E,Meadow,WAY,,,Austin,78745,,Y,,Y
1032532680,285,A,20190524,19761027,M,Hill,Andrew,M,6400,S,Escarpment,AVE,#,314,Cedar Park,78613,,Y,,Y
1033819652,285,C,20120609,19590708,M,Martinez,John,,5077,,Riverside,LN,,,Del Valle,78617,,,Y,Y
1023229063,285,,20181028,19350421,M,Peterson,Kevin,L,2800,W,Elm,ST,,,Cedar Park,78613,,Y,Y,Y
1048603082,285,A,20231217,19790206,F,Wood,Mary,R,2100,,Cedar,AVE,,,Round Rock,78681,,Y,,
1008256891,286,,20231001,19630708,F,Clark,Stephanie,J,300,,Burnet,PL,UNIT,64,Round Rock,78665,,Y,Y,
1010245794,286,,20091026,19970914,M,Robinson,Matthew,,1100,S,Burnet,TRL,,,Round Rock,78681,,Y,Y,Y
1071578959,286,B,20150419,19390617,M,Torres,Carlos,Rose,300,,Cedar,WAY,UNIT,303,Del Valle,78617,,Y,,Y
1050406771,287,C,20150727,19671020,F,Howard,Nancy,R,7574,,Parmer,AVE,,,Austin,78705,,Y,,Y
1048644967,287,,20161122,19970113,F,Ramirez,Grace,,900,,Congress,AVE,,,Cedar Park,78613,,Y,Y,
1051139884,287,C,20100504,19780219,M,Ross,Eric,,3300,E,Slaughter,WAY,,,Austin,78748,,,,Y
1031412831,287,C,20171011,19680116,M,Thomas,Christopher,A,4300,N,Cedar,BLVD,,,Round Rock,78681,,,Y,
1040814574,289,,20161119,19990616,F,Brown,Ashley,J,585,,Anderson,WAY,,,Leander,78641,,Y,Y,Y
1002976312,289,A,20160418,19610508,M,Gomez,Michael,,3351,E,Parmer,RD,,,Leander,78641,S,Y,,
1089446396,289,B,20171106,20061225,F,Nguyen,Ashley,L,3530,N,Maple,RD,UNIT,255,Del Valle,78617,,Y,Y,
1065639846,289,A,20080426,19360718,F,Reyes,Laura,,2900,E,Pecan,DR,,,Del Valle,78617,,,,
1055191442,289,A,20100109,19761227,M,Scott,Matthew,M,3165,E,Live Oak,DR,,,Cedar Park,78613,,Y,,Y
1069943005,289,B,20090922,19830925,M,Walker,Andrew,,4455,,Live Oak,DR,,,Round Rock,78665,,Y,Y,
1081542672,290,A,20241228,19430608,F,Moore,Angela,,7937,N,Burnet,TRL,,,Round Rock,78681,,Y,Y,
1014602743,290,A,20170822,19451209,M,Nelson,Aaron,Lee,6400,W,Elm,CT,UNIT,231,Austin,78702,,,,Y
1032472875,290,,20131101,20041119,M,Peterson,Christopher,A,9700,N,Pecan,TRL,,,Pflugerville,78660,,Y,,
1085461414,290,A,20250304,19951023,F,Young,Ana,,2700,N,Pecan,CIR,,,Round Rock,78664,,,Y,
1015189166,291,A,20230724,19691214,M,Baker,Nathan,Lee,5700,,Riverside,ST,,,Austin,78758,,,,Y
1026389995,292,A,20210116,19631024,M,Carter,Brian,A,8196,,Live Oak,ST,STE,214,Pflugerville,78660,,Y,,
1017885172,292,C,20221019,19951202,F,Roberts,Angela,J,2168,,Balcones,BLVD,APT,142,Cedar Park,78613,,,,Y
1022603544,292,,20090625,19910105,F,Watson,Stephanie,M,1876,N,Duval,CT,APT,390,Round Rock,78681,,,Y,
1058683816,293,,20111005,19820203,F,Miller,Amy,M,9700,N,Balcones,AVE,,,Austin,78703,,Y,,Y
1017238498,293,C,20181101,19790212,F,Reyes,Stephanie,Ann,153,S,Sycamore,PL,,,Leander,78641,,Y,Y,
1008865825,294,C,20141219,19871108,F,Gonzalez,Nancy,J,960,,Elm,CT,STE,114,Cedar Park,78613,,,Y,Y
1002653188,294,B,20081005,19620628,F,Jackson,Mary,A,6100,,Lakeview,PL,,,Leander,78641,,,Y,
1029885668,295,A,20130601,19891225,M,Ramos,Mark,M,9931,,Live Oak,CIR,,,Pflugerville,78660,,Y,,Y
1036392257,295,,20180510,19991208,M,Wood,Paul,E,4087,N,Parmer,DR,,,Leander,78641,,,,Y
1043068791,295,C,20100622,19590606,M,Wright,Jacob,,3802,W,Magnolia,PL,,,Round Rock,78665,,Y,Y,
1062918742,296,C,20180817,19570414,F,Cox,Rebecca,M,4428,,Elm,PL,,,Leander,78641,,,,Y
1099835880,296,C,20220728,19920225,M,Young,Luis,M,900,,Riverside,DR,,,Austin,78701,,Y,Y,
1077679521,297,B,20100813,19950721,F,Garcia,Michelle,,8669,,Cedar,TRL,,,Del Valle,78617,,Y,Y,Y
1062530377,297,A,20170609,19930917,M,Nguyen,Aaron,J,2000,,Hillside,ST,APT,345,Pflugerville,78660,,Y,Y,
1097163567,298,,20140515,19610806,F,Brooks,Barbara,Rose,8895,,Congress,AVE,,,Pflugerville,78660,,Y,Y,Y
1015486693,298,,20210127,20060525,M,Carter,Joshua,Rose,6700,S,Far West,CT,,,Pflugerville,78660,,,,
1090706711,298,C,20201213,19580913,F,Gomez,Linda,Lee,3600,S,Elm,ST,APT,242,Austin,78758,,Y,Y,Y
1054378574,298,C,20191003,19350221,F,Hall,Jessica,,5100,,Congress,AVE,,,Leander,78641,,Y,,
1004281212,298,C,20171023,19361123,F,Martin,Rebecca,R,9800,,Brodie,WAY,,,Pflugerville,78660,,Y,Y,Y
1048493056,298,A,20090821,19581016,F,Taylor,Elizabeth,J,2235,W,Lamar,RD,,,Austin,78701,,Y,,Y
1065872545,299,C,20120216,19600307,F,Coleman,Maria,,1000,W,Meadow,BLVD,#,71,Round Rock,78665,,,,
1008703799,299,C,20220220,19961008,M,Moore,Nathan,R,9201,,Brodie,RD,,,Leander,78641,S,,Y,Y
1045821905,299,A,20111215,19730324,F,Walker,Maria,,1700,S,Brodie,ST,,,Pflugerville,78660,,Y,,
1074024764,299,,20141224,19930501,M,White,Paul,,800,,Elm,PL,,,Cedar Park,78613,,,Y,Y
1018989649,299,C,20111002,19610727,M,Wood,Aaron,M,3200,,Anderson,DR,STE,270,Pflugerville,78660,,Y,Y,Y
1085587539,300,A,20250315,19700523,F,Brooks,Linda,A,8100,E,Cedar,BLVD,,,Round Rock,78665,,,,Y
1089480477,300,A,20150505,19921204,F,Brown,Linda,J,8300,W,Cedar,CIR,,,Austin,78705,,Y,,
1042006607,300,A,20230215,19781009,M,Coleman,Robert,E,2400,E,Far West,RD,,,Del Valle,78617,,,,
1074522420,300,C,20241109,19980312,F,Gonzalez,Emily,A,9600,,Riverside,TRL,UNIT,107,Cedar Park,78613,,Y,Y,Y
1007163661,300,C,20230513,19380905,F,Hall,Margaret,Lee,3396,N,Hillside,BLVD,,,Pflugerville,78660,,Y,Y,Y
1095041084,300,,20080912,19670828,M,Jackson,Matthew,L,591,S,Cedar,RD,STE,227,Leander,78641,,Y,Y,Y
1063020473,300,A,20231117,19990801,M,Wilson,Thomas,,3389,N,Elm,WAY,#,180,Cedar Park,78613,,Y,Y,Y
1059939224,300,C,20220712,19600514,F,Young,Linda,R,3900,S,Burnet,TRL,,,Austin,78704,,,Y,
1002805289,301,B,20200106,19510716,F,Brooks,Stephanie,A,1633,E,Guadalupe,WAY,,,Cedar Park,78613,,Y,Y,Y
1098774288,301,,20231114,19410104,F,Price,Isabella,Ann,5780,W,Sycamore,CT,,,Cedar Park,78613,,Y,Y,
1083240724,301,,20101010,19870417,M,Roberts,Miguel,Marie,8697,,Brodie,BLVD,,,Cedar Park,78613,,,,Y
1021844031,301,B,20120201,19861223,F,White,Isabella,R,1000,E,Oak,PL,,,Cedar Park,78613,,,,Y
1019550478,302,B,20160123,19920819,F,Flores,Sandra,A,600,,Duval,AVE,,,Leander,78641,,Y,,Y
1053914449,302,B,20160214,19390901,F,Lopez,Mary,Marie,9114,W,Duval,CIR,UNIT,363,Pflugerville,78660,,Y,,
1059913865,302,A,20120122,19520726,M,Ramirez,Andrew,A,6730,,Maple,BLVD,,,Austin,78751,S,Y,,Y
1060000935,302,A,20201008,19720505,F,Smith,Angela,E,6311,,Parmer,DR,,,Round Rock,78681,,Y,Y,Y
1040004671,303,,20200809,19461010,F,Robinson,Ana,,2692,,Oak,RD,STE,130,Leander,78641,,Y,Y,Y
1014002111,303,A,20130204,19390516,M,Williams,Michael,R,5300,E,Escarpment,ST,,,Round Rock,78665,,Y,Y,
1087809777,304,C,20101012,19470407,M,Chen,James,,9800,S,Brodie,BLVD,,,Cedar Park,78613,,Y,Y,
1055789774,305,,20240903,19600215,F,Brown,Grace,J,2000,N,Escarpment,WAY,,,Austin,78748,,Y,,Y
1077702452,305,,20180826,19820727,F,Carter,Maria,,7200,W,Menchaca,PL,STE,185,Austin,78753,,Y,Y,
1030421356,305,,20250512,19391001,M,Cooper,Luis,Marie,7644,W,Burnet,AVE,STE,137,Cedar Park,78613,,Y,,
1057190614,305,C,20230224,19501216,M,Hernandez,Carlos,R,9147,E,Lakeview,AVE,,,Round Rock,78681,,,,Y
1080326659,305,,20211210,19880207,M,Reyes,David,,4079,E,Burnet,RD,,,Austin,78759,,Y,Y,
1023170898,305,B,20240202,19460710,F,Sanders,Olivia,M,1185,,Escarpment,DR,APT,285,Del Valle,78617,S,Y,Y,Y
1034786558,306,,20180619,19990112,M,Campbell,William,Rose,9700,,Guadalupe,TRL,,,Cedar Park,78613,,Y,,
1043104115,306,B,20231101,19350708,F,Harris,Margaret,M,3700,W,Magnolia,ST,,,Pflugerville,78660,,Y,Y,
1018203007,306,,20180121,19580401,M,Miller,Eric,Marie,7800,,Lakeview,ST,,,Austin,78753,,,Y,Y
1091441212,307,A,20100615,19680127,M,Baker,David,L,9726,,Lamar,BLVD,,,Round Rock,78681,,Y,,
1063869651,307,,20110505,19690825,M,Gonzalez,Luis,,1008,,Balcones,BLVD,#,161,Round Rock,78681,,Y,,Y
1090308790,307,A,20110926,19950314,M,Jones,Richard,Lee,5038,N,Slaughter,DR,,,Del Valle,78617,,,Y,
1070127451,307,A,20200705,19881205,M,Lewis,Anthony,Rose,4122,E,Oak,LN,,,Del Valle,78617,,Y,,Y
1056906560,307,,20170117,19411212,F,Lewis,Patricia,M,4000,S,Live Oak,RD,APT,236,Round Rock,78665,,Y,Y,
1028043627,307,B,20220801,19610617,M,Rodriguez,Steven,J,3600,E,Meadow,TRL,APT,267,Pflugerville,78660,S,,Y,
1071705116,307,C,20111113,19900922,F,Torres,Olivia,,9027,W,Lamar,AVE,APT,146,Round Rock,78665,,,Y,
1075095043,308,A,20240725,20001216,F,Carter,Michelle,L,5884,S,Slaughter,LN,APT,52,Del Valle,78617,,Y,,Y
1060436765,308,A,20170403,19550701,M,Clark,Juan,M,513,N,Congress,CIR,,,Pflugerville,78660,,Y,Y,
1004760360,308,A,20170922,19700501,F,Howard,Olivia,,6824,S,Lamar,RD,,,Austin,78702,,,Y,Y
1058051808,308,,20100204,19511218,M,King,Jacob,E,6195,,Elm,DR,UNIT,358,Leander,78641,,Y,,
1027983029,308,A,20151118,19460127,F,Lewis,Angela,L,4900,,Riverside,PL,,,Cedar Park,78613,,Y,Y,
1056351446,308,C,20200709,19630103,F,Lopez,Jessica,M,7577,,Creekside,LN,,,Del Valle,78617,,,,Y
1039899680,308,,20170413,20020309,F,Richardson,Michelle,A,9417,E,Lamar,AVE,,,Round Rock,78681,,Y,,
1039626177,308,A,20191020,19530412,M,Sanders,Thomas,E,2800,,Meadow,ST,,,Leander,78641,,,Y,
1088793761,308,C,20171108,20000505,M,White,Eric,R,5800,,Oak,CT,UNIT,142,Pflugerville,78660,,Y,Y,Y
1082261762,309,,20210604,20060519,M,Baker,Charles,A,2305,E,Riverside,LN,#,223,Pflugerville,78660,,Y,Y,Y
1049686289,309,,20130807,19350619,F,Clark,Nancy,M,9533,W,Oak,CIR,,,Del Valle,78617,,Y,Y,Y
1009656155,310,,20081124,19930607,F,Flores,Michelle,E,1600,,Creekside,AVE,,,Del Valle,78617,,,Y,Y
1040725177,310,A,20241104,20020602,F,Martin,Sandra,Ann,7958,,Creekside,LN,STE,20,Round Rock,78664,,,,Y
1057119197,310,B,20240718,19830116,M,Martinez,Kevin,A,8275,W,Slaughter,AVE,,,Pflugerville,78660,,,Y,Y
1049436268,310,C,20150113,19921013,M,Peterson,William,,203,S,Balcones,WAY,,,Del Valle,78617,,,Y,
